Number_on_img,Img_name,X,Y,Width,High,Mean_brightness,Img_std,Wc_coef_level,Fractal_dim_level_min,Fractal_dim_level_max,Eigenvalue_of_matrix_level,Fractal_dim,Eigenvalue_of_matrix,Answer
15,6.png,256,42,7,12,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.31543198509462,88.5921482726059,0
16,6.png,129,51,14,15,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.29278831803209,269.378481023929,0
17,6.png,283,54,2,2,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14556541368741,1.17735686934487,0
18,6.png,305,54,4,4,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.26308580306932,4.46331328025452,0
19,6.png,393,55,2,2,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14285714285714,0.666666666666667,0
20,6.png,269,57,14,14,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.25653483483114,347.930947309354,0
21,6.png,158,60,7,5,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.39408942962772,22.7708832293279,0
22,6.png,313,63,2,2,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.15180506991155,1.66666666666667,0
23,6.png,1,68,4,11,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.37103540701884,95.5884331851688,0
24,6.png,142,68,2,2,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14909126022324,1.59199746424011,0
25,6.png,10,74,2,2,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.15015014185873,1.59199746424011,0
26,6.png,255,75,7,8,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.30874111714444,43.6910428710822,0
27,6.png,266,87,2,2,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14571566468393,1.66666666666667,0
28,6.png,498,88,12,46,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.3840642948196,13702.009107227,0
29,6.png,298,101,2,3,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.57233165217875,1.6,0
30,6.png,499,138,2,4,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.25769521648056,219.443658909171,0
31,6.png,499,148,2,6,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.26488997758847,221.600493636497,0
32,6.png,495,156,6,297,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.24193915289554,8728.46107746666,0
33,6.png,506,161,6,9,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.41291723713683,64.2687145446519,0
34,6.png,502,175,4,278,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.25357274848573,1636.55290133038,0
35,6.png,493,182,2,271,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.15805968454855,58134.364180888,0
36,6.png,824,183,8,10,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.43841036872756,1429.26102757587,1
37,6.png,491,197,2,256,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.15656461677176,33961.8940086865,0
38,6.png,489,231,2,222,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.15759123636064,15435.4488707605,0
39,6.png,487,247,2,206,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14854583599631,45090.246953072,0
40,6.png,485,252,2,201,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.15173334145977,60896.6375772865,0
41,6.png,483,254,2,199,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.15268430192923,63814.9887805224,0
42,6.png,481,256,2,197,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.15198340087357,80693.2522957285,0
43,6.png,479,258,2,195,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.20320752678307,6734.8599450954,0
44,6.png,507,259,2,194,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14546858416773,26684.7380303315,0
45,6.png,477,260,2,193,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.16969731749971,30414.7183474761,0
46,6.png,510,260,3,193,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.19599244044932,26428.7090566916,0
47,6.png,514,262,2,191,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.15358983113469,27686.8495237403,0
48,6.png,517,265,2,188,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.15177888319035,9075.49029152987,0
49,6.png,412,277,64,61,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.31205504227239,35726.5325328401,0
50,6.png,520,279,2,174,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.1453948662872,39137.9228464843,0
51,6.png,523,281,2,172,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14515070369216,34730.8897983992,0
52,6.png,526,284,2,169,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.15107093142388,34974.7279767102,0
53,6.png,529,286,2,167,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.15063954088172,37526.2051573704,0
54,6.png,532,289,2,164,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14368020380354,35214.186205979,0
55,6.png,535,292,2,161,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.15046323151998,32087.0051578353,0
56,6.png,538,295,2,158,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14503124015717,31585.0777862045,0
57,6.png,541,298,2,155,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.15096368255198,30497.8476685779,0
58,6.png,544,301,2,152,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14430908569261,28349.8874556162,0
59,6.png,547,304,2,149,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.15187088074688,27920.4377743622,0
60,6.png,550,307,2,146,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14431831228376,27375.1052790512,0
61,6.png,553,310,2,143,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.15194469678305,28425.4915515169,0
62,6.png,556,313,2,140,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14401098516533,27367.7985846274,0
63,6.png,559,315,2,138,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14467351235035,25641.0047929079,0
64,6.png,562,318,2,135,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.15345855600713,24037.033279446,0
65,6.png,565,321,2,132,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14479165606222,22037.1287012192,0
66,6.png,568,324,2,129,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.15352021929228,21909.084455471,0
67,6.png,571,327,2,126,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14502385256222,18309.5191490073,0
68,6.png,574,329,2,124,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.1456828531176,17069.2241736268,0
69,6.png,577,333,2,120,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14585000596034,17190.894592983,0
70,6.png,580,335,2,118,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14583555848688,16070.9377053849,0
71,6.png,438,339,39,111,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.26125754226932,16613.3270705926,0
72,6.png,583,339,2,114,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14569731491212,15581.9797123557,0
73,6.png,586,341,2,112,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14615473433598,12783.9273056955,0
74,6.png,589,345,2,108,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14602197877966,12244.7002344011,0
75,6.png,429,347,9,103,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.24838413920119,6099.60945071436,0
76,6.png,592,347,2,106,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14612190014974,12938.2986587926,0
77,6.png,427,349,2,101,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.15981380649587,16904.7275685781,0
78,6.png,397,350,2,2,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14970432059229,0.666666666666667,0
79,6.png,595,351,2,102,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14568340925454,9051.48627025219,0
80,6.png,425,352,2,98,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.15049432266908,17513.2395343603,0
81,6.png,423,354,2,96,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14902476005324,16432.7753652325,0
82,6.png,598,354,2,99,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.15821642164769,7092.33198639391,0
83,6.png,601,357,2,96,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14542674719194,5232.75539050792,0
84,6.png,421,358,2,92,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.15067137145011,13718.1441936494,0
85,6.png,419,361,2,89,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.16206711780914,12779.8668835734,0
86,6.png,604,361,2,92,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14498920525447,2108.60099694768,0
87,6.png,417,364,2,86,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.15051368671573,10194.3428761916,0
88,6.png,415,366,2,84,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14966117914289,13166.2719208104,0
89,6.png,413,369,2,81,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.16517689310868,9724.28454375788,0
90,6.png,411,371,2,79,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.16503551854551,9591.47659147736,0
91,6.png,287,375,4,6,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.37352084626032,11.1822121833425,0
92,6.png,409,375,2,75,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.16650169209859,9723.11371260835,0
93,6.png,407,377,2,73,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.16769330191347,8195.6116086582,0
94,6.png,405,380,2,70,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.15186272105807,6294.40514164504,0
95,6.png,403,383,2,67,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.16939070111419,5284.04637662543,0
96,6.png,317,385,13,12,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.3040151648638,211.258564683531,0
97,6.png,401,385,2,65,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.16795349283596,4226.65346777714,0
98,6.png,399,388,2,62,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14898966448094,2568.89520663181,0
99,6.png,397,392,2,58,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14603202194122,399.209209650775,0
100,6.png,326,409,5,7,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.39094907138658,18.9397358095144,0
101,6.png,323,420,10,7,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.35252361690404,56.0702057182859,0
102,6.png,78,422,3,2,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.56572661303936,2.23857713001138,0
103,6.png,95,425,2,2,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14285714285714,0.666666666666667,0
104,6.png,119,426,6,6,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.29135775808241,41.7037426138247,0
105,6.png,82,428,17,17,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.26106580856156,401.468110021072,0
106,6.png,971,429,2,4,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.16662582491021,16.1753424004798,0
107,6.png,332,432,8,10,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.34969289386464,160.644258060997,0
108,6.png,345,435,10,11,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.30819095096962,175.508051807464,0
109,6.png,143,438,2,3,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.56652602297633,2.55284914561241,0
110,6.png,359,445,5,7,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.38727525277868,16.1018212484694,0
111,6.png,127,448,2,2,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.15122387183128,1.66666666666667,0
112,6.png,78,449,3,3,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.23324242075899,2.40913443488998,0
113,6.png,83,450,4,3,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.35901411676229,2.68500129631735,0
114,6.png,455,451,22,2,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14863869687594,313.50968206009,0
115,6.png,375,452,2,3,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.56836552986632,2.40988262354744,0
116,6.png,132,455,3,2,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.55785257037015,1.18475969783811,0
117,6.png,413,455,3,4,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.36393609724549,4.35128176603198,0
118,6.png,332,456,7,17,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.3566313209743,1463.74610745596,0
119,6.png,452,460,5,28,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.30439595472099,706.622501066893,0
120,6.png,902,460,3,2,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.55581516776082,1.18475969783811,0
121,6.png,480,462,4,3,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.36428426508463,4.72743726301173,0
122,6.png,248,467,2,3,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.5635780955599,1.18475969783811,0
123,6.png,251,468,2,2,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.15023367011564,2.25612932142366,0
124,6.png,330,474,10,28,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.29669850040105,801.470274265672,0
125,6.png,150,478,12,9,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.34764051595411,83.9508386446574,0
126,6.png,43,481,12,7,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.33225861097966,130.352638879081,0
127,6.png,354,482,3,5,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.50766479454254,7.56999632622814,0
128,6.png,59,483,6,4,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.37849776405253,30.8862332202517,0
129,6.png,319,484,3,2,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.56394341620247,1.18475969783811,0
130,6.png,37,489,40,51,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.33669004468019,5064.10902544556,0
131,6.png,356,490,9,7,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.36216456874432,25.7618113711429,0
132,6.png,35,491,2,49,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.16832866373474,2709.06596124808,0
133,6.png,10,493,25,32,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.32298120802395,1973.17734179133,0
134,6.png,178,493,3,2,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.56378674031821,1.18475969783811,0
135,6.png,8,495,2,30,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14537306043926,245.860963556572,0
136,6.png,132,500,5,4,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.38865361585131,17.2423189951059,0
137,6.png,166,500,6,3,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.191502803864,8.42805441292042,0
138,6.png,186,500,4,3,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.35767366307553,5.99723648823407,0
139,6.png,452,500,3,22,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.30162705316904,416.598500571204,0
140,6.png,139,502,5,4,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.38701629361862,20.4258297936445,0
141,6.png,318,504,26,173,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.30509349841964,5739.11413116133,0
142,6.png,81,506,3,3,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.23979487924073,2.96189924459527,0
143,6.png,90,506,3,5,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.5219772210669,16.8912277685948,0
144,6.png,118,506,2,3,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.56524521010206,2.23857713001138,0
145,6.png,95,508,2,2,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14422657356735,1.59199746424011,0
146,6.png,81,513,5,5,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.24866085560475,12.5379458123897,0
147,6.png,120,516,3,4,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.36105749365245,6.64328717569488,0
148,6.png,891,516,5,3,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.50633682576613,5.48829731921416,0
149,6.png,910,516,8,12,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.36809033198986,131.688975093616,0
150,6.png,316,517,2,160,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.17017720749178,29485.9734276509,0
151,6.png,80,519,4,2,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14875507191093,5.80480304757329,0
152,6.png,314,519,2,158,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14342264197929,82321.7485655804,0
153,6.png,312,521,2,156,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.16350097766382,29731.3369209992,0
154,6.png,119,522,10,10,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.27797588983682,94.2721801575768,0
155,6.png,310,523,2,154,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.16850225002684,34240.0596354099,0
156,6.png,304,524,6,153,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.24355503190685,19475.1047300199,0
157,6.png,925,524,2,5,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.3738057787035,3.69480184196686,0
158,6.png,110,525,3,3,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.23667429204447,4.41033661492656,0
159,6.png,16,526,19,13,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.34223220738417,44.4499123714341,0
160,6.png,82,526,4,2,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14154857575079,3.17321176384362,0
161,6.png,94,527,4,2,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14771962252579,3.29746610012272,0
162,6.png,89,528,3,2,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.55977353463899,2.23857713001138,0
163,6.png,280,528,8,3,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.3664700755538,17.4308984366599,0
164,6.png,1,529,5,9,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.39667999808831,271.172828862787,0
165,6.png,80,529,4,2,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.1482103832478,3.96938787938779,0
166,6.png,137,529,2,3,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.56652602297633,2.04285426181789,0
167,6.png,302,531,2,146,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14778343402614,14552.2001246096,0
168,6.png,345,531,6,146,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.21459919664051,20294.551314638,0
169,6.png,452,531,2,26,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.22862918687925,306.629499182009,0
170,6.png,300,533,2,144,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14505756318958,17080.5233653973,0
171,6.png,298,535,2,142,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14536588367447,16871.4540362522,0
172,6.png,296,537,2,140,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14545846494771,17467.4581589225,0
173,6.png,294,539,2,138,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14718294559248,17420.2388074927,0
174,6.png,286,540,8,137,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.21735755562035,5198.32574712043,0
175,6.png,1,544,5,12,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.25112836668496,291.961265707469,0
176,6.png,75,546,4,4,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.26400725039948,8.60120708105374,0
177,6.png,69,547,2,2,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.14559418685073,1.66666666666667,0
178,6.png,13,548,11,5,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.3034349672558,96.1539661765706,0
179,6.png,27,548,40,23,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.31290468042622,5705.09674028254,0
180,6.png,110,557,13,5,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.29987419093398,131.866562333401,0
181,6.png,218,557,9,6,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.40423629386052,57.8506594806052,0
182,6.png,71,558,4,2,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.16225880784466,10.8054654239935,0
183,6.png,211,558,5,2,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.3791931772508,6.00059015127001,0
184,6.png,128,559,12,7,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.33702085735719,235.355345397165,0
185,6.png,209,561,7,3,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.31034811149956,34.3555992487088,0
186,6.png,154,562,32,12,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.29993321933222,770.65906240399,0
187,6.png,449,564,6,56,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.28577804811595,1345.9015944019,0
188,6.png,199,565,2,3,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.55500981971833,1.6,0
189,6.png,202,567,7,3,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.30068626737003,13.3223373286496,0
190,6.png,126,568,6,6,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.29432347592887,66.6407642677004,0
191,6.png,101,574,3,2,0.503133669562184,0.157356856686229,5,2.42,2.45,1300,2.57344011823854,3.58573705841636,0
